Author 1, Author 2, P(1->2), P(2->1),P(1->2)*P(2->1),(P(1->2)+P(2->1))/2, (P(1->2)^2+P(2->1)^2)/2, Encode 1, Encode 2
Friwi ,sonnenkatze ,0.009492556438746937,0.018359766462971352,0.0001742811193519688,0.013926161450859145,0.00021359482615882175,4 ,37
Friwi ,too late ,0.046647467691539865,0.01960479998770918,0.0009145142740257651,0.033126133839624525,0.0012801672122956687,4 ,38
Friwi ,whitemouse ,0.011355227473568822,0.03561750458024523,0.000404444866549564,0.023486366026907027,0.0006987739117501411,4 ,39
Friwi ,whitemouse-neu ,0.0388807788782555,0.012236939814651994,0.00047578175108000504,0.025558859346453747,0.0008307288311036071,4 ,40
Friwi ,zelebration ,0.04169360483298374,0.039107770798303444,0.0016305439415633647,0.04040068781564359,0.0016338872103908203,4 ,41
Gamma Ray Burst ,Hans_Joachim ,0.01446752569162977,0.02324028500825165,0.0003362294204376789,0.01885390534994071,0.0003747100734513669,5 ,6
Gamma Ray Burst ,Jan Reiter ,0.013423582313105158,0.019131113370323978,0.00025680807506789057,0.016277347841714567,0.0002730960304524492,5 ,7
Gamma Ray Burst ,Jordanes ,0.02086662704608179,0.018176531767693554,0.00037928290938771915,0.019521579406887674,0.00038290121569112246,5 ,8
Gamma Ray Burst ,JuJuMila ,0.04315522194383234,0.017870603071090348,0.0007712098418030357,0.030512912507461343,0.0010908658175729459,5 ,9
Gamma Ray Burst ,Lea Paul ,0.04585467818116061,0.01755114647217018,0.000804802173191776,0.031702912326665396,0.0012053471267926895,5 ,10
Gamma Ray Burst ,Leute von heute ,0.03909200462785801,0.01540563596706627,0.0006022371925196504,0.027248820297462138,0.0008827592226871188,5 ,11
Gamma Ray Burst ,Lucy Meineke ,0.04316408210225995,0.015877644655100547,0.0006853439574832688,0.029520863378680248,0.0010576187917621404,5 ,12
Gamma Ray Burst ,Mahlsdorfer ,0.01870573581690456,0.017293637732854823,0.0003234902187440346,0.01799968677487969,0.0003244872292435231,5 ,13
Gamma Ray Burst ,Maik12 ,0.014656730397768622,0.018682058777524574,0.00027381789877744454,0.0166693945876466,0.00028191953305987884,5 ,14
Gamma Ray Burst ,Peter Pekster ,0.013462006317104626,0.02077348942484011,0.0002796528458655037,0.017117747870972366,0.0003063817384828544,5 ,15
Gamma Ray Burst ,R.B.C. ,0.013443284889736853,0.02994265438534253,0.00040252763325708817,0.021692969637539694,0.0005386422301333498,5 ,16
Gamma Ray Burst ,Ribald Corello ,0.015764175931168047,0.0216763435858972,0.0003417096938325295,0.01872025975853262,0.0003591865570213423,5 ,17
Gamma Ray Burst ,Richi Rich ,0.014398989160028413,0.023841606210555394,0.0003432950293834532,0.019120297685291904,0.00038787653776490465,5 ,18
Gamma Ray Burst ,Sumtina ,0.031234849097675505,0.019852679875778035,0.0006200954601043862,0.02554376448672677,0.0006848723482023413,5 ,19
Gamma Ray Burst ,Super-Duper Missile ,0.006827046592949917,0.024178061217126755,0.00016506475045651974,0.015502553905038336,0.000315593604700719,5 ,20
Gamma Ray Burst ,Superforecaster ,0.029726915904314737,0.0002427802593434434,7.217108352730264e-06,0.01498484808182909,0.0004418742357182637,5 ,21
Gamma Ray Burst ,Yankee Babe ,0.02762885136269415,0.019943513335071078,0.0005510163655845874,0.023786182348882613,0.0005805485758840021,5 ,22
Gamma Ray Burst ,Zeit 12 ,0.03798742200407479,0.026278726110811463,0.000998261058500894,0.032133074057443124,0.0010668078382613548,5 ,23
Gamma Ray Burst ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.012555133704599744,0.025405821713397125,0.00031897348848692426,0.018980477708998435,0.00040154357963664866,5 ,24
Gamma Ray Burst ,alpinist ,0.01929601484339216,0.01934004233932787,0.00037318574405150335,0.019318028591360014,0.0003731867132617026,5 ,25
Gamma Ray Burst ,cedebe ,0.03595781010881746,0.023110921652252807,0.0008310181322114643,0.029534365880535134,0.0009135394037191715,5 ,26
Gamma Ray Burst ,deep_franz ,0.019215974576852552,0.02411333403793428,0.00046336121383609843,0.021664654307393415,0.0004753532786816218,5 ,27
Gamma Ray Burst ,diespdisttot ,0.020348788950161935,0.030876113513655462,0.0006282915174906179,0.0256124512319087,0.0006837037987231849,5 ,28
Gamma Ray Burst ,eagle58 ,0.019409914991357333,0.032453657765872716,0.0006299227383941932,0.025931786378615027,0.0007149923511780543,5 ,29
Gamma Ray Burst ,globallynaive ,0.01946155765756945,0.03207758212101188,0.0006242797139634917,0.025769569889290668,0.0007038617505945807,5 ,30
Gamma Ray Burst ,gottwuerfeltnicht ,0.020626191165727042,0.03661342050994877,0.0007551954106693546,0.02861980583783791,0.0008829911617217268,5 ,31
Gamma Ray Burst ,knowwhereman ,0.04454323035288164,0.02976420766425091,0.0013257939582597333,0.037153719008566274,0.0014350037140752642,5 ,32
Gamma Ray Burst ,margherita ,0.01238738814118248,0.0163103839603747,0.0002020430568488785,0.014348886050778591,0.00020973800494757832,5 ,33
Gamma Ray Burst ,no-panic ,0.012873315384239657,0.025696607150818056,0.0003308005281573889,0.019284961267528856,0.0004130189340227875,5 ,34
Gamma Ray Burst ,rock_lobster ,0.013948846158819205,0.01996079011938859,0.0002784299905838299,0.0169548181391039,0.0002965017256763432,5 ,35
Gamma Ray Burst ,slocum ,0.015215589931053366,0.021255538938562187,0.0003234155642526996,0.018235564434807776,0.00034165605625935294,5 ,36
Gamma Ray Burst ,sonnenkatze ,0.015615172354443188,0.019176424961337084,0.0002994431809133251,0.017395798657890135,0.00030578444097837943,5 ,37
Gamma Ray Burst ,too late ,0.03435634369002426,0.02036178436725729,0.0006995564618636546,0.027359064028640773,0.0007974803071828765,5 ,38
Gamma Ray Burst ,whitemouse ,0.009909698576171503,0.027688748432113178,0.0002743871509136829,0.01879922350414234,0.00043243445780371273,5 ,39
Gamma Ray Burst ,whitemouse-neu ,0.03432517108106169,0.006015337445702125,0.00020647748693404207,0.020170254263381905,0.0006072008271649098,5 ,40
Gamma Ray Burst ,zelebration ,0.03729776601080445,0.023162767562911652,0.0008639194847241301,0.03023026678685805,0.0009638185752850959,5 ,41
Hans_Joachim ,Jan Reiter ,0.01685511932289238,0.16803376878366824,0.0028322292231240374,0.09244444405328031,0.01425972124951611,6 ,7
Hans_Joachim ,Jordanes ,0.019851055341810635,0.09969433825263001,0.001979037825918147,0.05977269679722032,0.005166512738906718,6 ,8
Hans_Joachim ,JuJuMila ,0.019088607409260057,0.051572543263253084,0.0009844480314493177,0.03533057533625657,0.0015120510757324845,6 ,9
Hans_Joachim ,Lea Paul ,0.0168137685107462,0.011838903278861604,0.00019905657915189316,0.0143263358948039,0.0002114312211896002,6 ,10
Hans_Joachim ,Leute von heute ,0.016499611134184137,0.015605682440275008,0.0002574876917481034,0.016052646787229573,0.00025788724600300046,6 ,11
Hans_Joachim ,Lucy Meineke ,0.01859248708428798,0.013343700846100096,0.00024809258563771865,0.01596809396519404,0.00026186746412481393,6 ,12
Hans_Joachim ,Mahlsdorfer ,0.020708271308823075,0.016523721997806145,0.0003421777181621377,0.01861599665331461,0.00035093294463030386,6 ,13
Hans_Joachim ,Maik12 ,0.027507226549344573,0.0199675130776873,0.000549250905854945,0.023737369813515936,0.0005776745454722902,6 ,14
Hans_Joachim ,Peter Pekster ,0.02659699212397057,0.03435813784289048,0.0009138231216016531,0.030477564983430523,0.0009439408130368076,6 ,15
Hans_Joachim ,R.B.C. ,0.023914021122312203,0.015583475108247438,0.0003726635528976557,0.01974874811527982,0.0004073625513438808,6 ,16
Hans_Joachim ,Ribald Corello ,0.021987145452731043,0.024966469668194925,0.0005489414000357996,0.023476807560462984,0.0005533795864262243,6 ,17
Hans_Joachim ,Richi Rich ,0.022395527665656837,0.01679542287800991,0.0003761423577208767,0.019595475271833373,0.0003918229445371897,6 ,18
Hans_Joachim ,Sumtina ,0.027802202277309684,0.02508511608824912,0.0006974214716352975,0.026443659182779404,0.0007011127503146893,6 ,19
Hans_Joachim ,Super-Duper Missile ,0.008959411786640812,0.021513067763150224,0.0001927444328839706,0.015236239774895518,0.00027154157207224584,6 ,20
Hans_Joachim ,Superforecaster ,0.02392903947340928,0.0002573663779914958,6.158530218086877e-06,0.012093202925700387,0.00028633258378624995,6 ,21
Hans_Joachim ,Yankee Babe ,0.03105274573500736,0.02137904730183907,0.0006638781199207038,0.026215896518423216,0.000710668340608645,6 ,22
Hans_Joachim ,Zeit 12 ,0.027076250665144328,0.022660231689143922,0.0006135541133455077,0.024868241177144125,0.0006233047251437056,6 ,23
Hans_Joachim ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.019776181469385257,0.015474571639515999,0.00030602793690407093,0.01762537655445063,0.00031527986046828486,6 ,24
Hans_Joachim ,alpinist ,0.02447778947294122,0.027901391079275147,0.0006829643768406973,0.026189590276108184,0.0006888249008201433,6 ,25
Hans_Joachim ,cedebe ,0.028200960326786144,0.024450144344632767,0.0006895175506471833,0.026325552335709455,0.0006965518609131718,6 ,26
Hans_Joachim ,deep_franz ,0.03072556962666614,0.011464366503383549,0.0003522491912253303,0.021094968065024845,0.0005377461641035058,6 ,27
Hans_Joachim ,diespdisttot ,0.03304710461780255,0.02522229735268307,0.0008335238993154419,0.02913470098524281,0.0008641377036835752,6 ,28
Hans_Joachim ,eagle58 ,0.03183422169998066,0.023306335299731615,0.0007419390449457414,0.02757027849985614,0.0007783014681735177,6 ,29
Hans_Joachim ,globallynaive ,0.03751704901660637,0.024557561342244332,0.0009213272326052984,0.03103730517942535,0.001005301392996269,6 ,30
Hans_Joachim ,gottwuerfeltnicht ,0.030945239956462298,0.0269438387524986,0.0008337835555442969,0.02894453935448045,0.000841789161341838,6 ,31
Hans_Joachim ,knowwhereman ,0.01795927942894137,0.022079061249668967,0.0003965240305115164,0.02001917033930517,0.0004050103316367152,6 ,32
Hans_Joachim ,margherita ,0.025220578407712513,0.018820570211688942,0.0004746656667017595,0.022020574309700728,0.0004951457191563439,6 ,33
Hans_Joachim ,no-panic ,0.022645980497449352,0.026569330301478206,0.0006016885358375656,0.02460765539946378,0.0006093848726799522,6 ,34
Hans_Joachim ,rock_lobster ,0.024031992279231293,0.024044217055150224,0.0005778304386295316,0.02403810466719076,0.0005778305133521047,6 ,35
Hans_Joachim ,slocum ,0.0246266337254019,0.03047000393320027,0.0007503736264744783,0.027548318829301085,0.0007674461141671711,6 ,36
Hans_Joachim ,sonnenkatze ,0.022404094955591574,0.025764084927321296,0.0005772210051556319,0.024084089941456437,0.0005828657714606941,6 ,37
Hans_Joachim ,too late ,0.025607179539776707,0.03641079174695619,0.0009323776814497271,0.031008985643366446,0.0009907366998112858,6 ,38
Hans_Joachim ,whitemouse ,0.010183493744539132,0.018144001675716382,0.0001847693275655653,0.014163747710127756,0.00021645417082673325,6 ,39
Hans_Joachim ,whitemouse-neu ,0.023043018966184433,0.006098014701755568,0.00014051666842862507,0.014570516833970001,0.00028408325318938127,6 ,40
Hans_Joachim ,zelebration ,0.024787070027269723,0.01791585777266144,0.00044408162120956364,0.021351463899965582,0.00046768840013350317,6 ,41
Jan Reiter ,Jordanes ,0.05857441496537879,0.05908920367047049,0.003461115535767922,0.058831809317924644,0.003461248039473367,7 ,8
Jan Reiter ,JuJuMila ,0.019997581204480922,0.11750544323609652,0.0023498246430823638,0.06875151222028872,0.007103716222070656,7 ,9
Jan Reiter ,Lea Paul ,0.019430676699978,0.006530483316810137,0.00012689171002353778,0.012980580008394069,0.00021009920468510174,7 ,10
Jan Reiter ,Leute von heute ,0.02714587955850997,0.010633757110784701,0.00028866268978381044,0.018889818334647333,0.00042498778364814674,7 ,11
Jan Reiter ,Lucy Meineke ,0.019583816208160444,0.010231242612836963,0.00020036677491089833,0.014907529410498704,0.00024410209133886933,7 ,12
Jan Reiter ,Mahlsdorfer ,0.033582208871788324,0.019954197563162572,0.000670106030435055,0.026768203217475448,0.0007629673765490708,7 ,13
Jan Reiter ,Maik12 ,0.024997566831118815,0.021661455941687308,0.0005414836925616642,0.02332951138640306,0.0005470485104949559,7 ,14
Jan Reiter ,Peter Pekster ,0.013516401081285831,0.036823396087718674,0.0004977197906966571,0.02516989858450225,0.0007693277988115999,7 ,15
Jan Reiter ,R.B.C. ,0.01787934115588669,0.015646123073248003,0.00027974237219359136,0.016762732114567344,0.00028223600369590355,7 ,16
Jan Reiter ,Ribald Corello ,0.013938386200327326,0.031164650623477324,0.00043438493618829877,0.022551518411902324,0.0005827570291764404,7 ,17
Jan Reiter ,Richi Rich ,0.014775666487334945,0.01891789960014412,0.0002795245751326166,0.016846783043739533,0.000288103622713043,7 ,18
Jan Reiter ,Sumtina ,0.022070346490677024,0.017447575227873394,0.00038507403070131894,0.01975896085927521,0.00039575903777542046,7 ,19
Jan Reiter ,Super-Duper Missile ,0.00623266008564511,0.030533047945146552,0.00019030210922080335,0.01838285401539583,0.00048555653428190593,7 ,20
Jan Reiter ,Superforecaster ,0.02373390216336626,0.00042320325800941037,1.0044264720813194e-05,0.012078552710687834,0.0002817386064489157,7 ,21
Jan Reiter ,Yankee Babe ,0.02049022469670891,0.021867188710326786,0.0004480636101599322,0.021178706703517847,0.0004490116251073315,7 ,22
Jan Reiter ,Zeit 12 ,0.01755947883684228,0.03768985910093631,0.0006618142832464584,0.027624668968889293,0.0008644303880349716,7 ,23
Jan Reiter ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.03794250686466562,0.013609402200003774,0.0005163748363976385,0.025775954532334694,0.0008124248277083326,7 ,24
Jan Reiter ,alpinist ,0.02426708260910088,0.03471128394669441,0.0008423415950023905,0.029489183277897645,0.0008968822657924858,7 ,25
Jan Reiter ,cedebe ,0.018378128536802294,0.022507985205035348,0.00041365464520258397,0.02044305687091882,0.00042218250325265846,7 ,26
Jan Reiter ,deep_franz ,0.025736757510532324,0.005701988137312469,0.0001467506860179429,0.015719372823922398,0.0003474466779369971,7 ,27
Jan Reiter ,diespdisttot ,0.019869512921668924,0.022053472334995928,0.0004381917535278697,0.020961492628332426,0.0004405765928873995,7 ,28
Jan Reiter ,eagle58 ,0.020209395420422136,0.017359004390620866,0.0003508149838349011,0.0187841999055215,0.00035487734834628684,7 ,29
Jan Reiter ,globallynaive ,0.027380318380815286,0.0324684493548937,0.0008889964806683662,0.029924383867854495,0.0009019410190730543,7 ,30
Jan Reiter ,gottwuerfeltnicht ,0.017708175094538918,0.028895562904163893,0.0005116876873621977,0.023301868999351404,0.0005742665103636704,7 ,31
Jan Reiter ,knowwhereman ,0.01927826853872399,0.019530672059507464,0.00037651754070493844,0.019404470299115725,0.0003765493944735904,7 ,32
Jan Reiter ,margherita ,0.015196076041732821,0.012230800404672533,0.0001858601730006604,0.013713438223202676,0.00019025660280253204,7 ,33
Jan Reiter ,no-panic ,0.013664432938117173,0.03435366617716398,0.0004694233676563214,0.024009049557640577,0.0006834455536661611,7 ,34
Jan Reiter ,rock_lobster ,0.024171294913291032,0.02397330077910321,0.0005794657231767334,0.02407229784619712,0.0005794853240153197,7 ,35
Jan Reiter ,slocum ,0.022830360996574588,0.024096016208973576,0.0005501207486301794,0.023463188602774084,0.0005509216901885157,7 ,36
Jan Reiter ,sonnenkatze ,0.0202936949331968,0.019417564711079666,0.00039405413459225836,0.019855629822138232,0.00039443793667531184,7 ,37
Jan Reiter ,too late ,0.023247050914399443,0.03344538648711236,0.0007775066025176681,0.0283462187007559,0.0008295096267444989,7 ,38
Jan Reiter ,whitemouse ,0.006568738919960051,0.0254820359503168,0.00016738484130666718,0.016025387435138427,0.0003462412435859179,7 ,39
Jan Reiter ,whitemouse-neu ,0.016376459114231627,0.00430562601497942,7.051090839548253e-05,0.010341042564605524,0.00014336341425048385,7 ,40
Jan Reiter ,zelebration ,0.01845932072493029,0.01782005662545494,0.0003289461405856917,0.018139688675192615,0.0003291504698801307,7 ,41
Jordanes ,JuJuMila ,0.009603702270314216,0.027981207793777878,0.0002687231888152384,0.018792455032046046,0.00043758954344770714,8 ,9
Jordanes ,Lea Paul ,0.011746672802641621,0.02744422555904146,0.00032237833796395436,0.01959544918084154,0.0004455849192339325,8 ,10
Jordanes ,Leute von heute ,0.013970132320246246,0.031504741367346635,0.0004401254056169681,0.022737436843796442,0.0005938566628342955,8 ,11
Jordanes ,Lucy Meineke ,0.011439255286074772,0.03249143802933768,0.00037167785422927195,0.021965346657706226,0.0005932750533571403,8 ,12
Jordanes ,Mahlsdorfer ,0.02900157842841755,0.03097510228871857,0.0008983268583545276,0.02998834035856806,0.0009002742565681163,8 ,13
Jordanes ,Maik12 ,0.04886217236339225,0.03183460899250767,0.0015555081517131064,0.04034839067794996,0.0017004771088878516,8 ,14
Jordanes ,Peter Pekster ,0.01824933191608615,0.022518325465535803,0.000410944395615018,0.020383828690810978,0.0004200565485776394,8 ,15
Jordanes ,R.B.C. ,0.03461249919889957,0.021785693718775315,0.000754057306388582,0.02819909645883744,0.0008363207758010548,8 ,16
Jordanes ,Ribald Corello ,0.01839879761504774,0.010657358657162198,0.00019608258504410424,0.01452807813610497,0.00022604752361343822,8 ,17
Jordanes ,Richi Rich ,0.024281433164216704,0.013966636023155895,0.00033912993912520124,0.0191240345936863,0.00039232745915581936,8 ,18
Jordanes ,Sumtina ,0.027142497403011726,0.011365332367095974,0.0003084835042582676,0.01925391488505385,0.0004329429725435288,8 ,19
Jordanes ,Super-Duper Missile ,0.008715591288287448,0.0332000509247737,0.00028935807461065726,0.02095782110653057,0.0005891024564560193,8 ,20
Jordanes ,Superforecaster ,0.0319959130011839,0.001376983459442021,4.405784297237614e-05,0.016686448230312963,0.0005128172661134529,8 ,21
Jordanes ,Yankee Babe ,0.03458928455195711,0.042822992277336935,0.001481216665247069,0.038706138414647026,0.0015151136367005588,8 ,22
Jordanes ,Zeit 12 ,0.01601114655053044,0.03311513999048099,0.0005302113594289223,0.024563143270505718,0.0006764846552258581,8 ,23
Jordanes ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.03819926197185972,0.02546025203933721,0.0009725628375202178,0.031829757005598466,0.0010537040245506713,8 ,24
Jordanes ,alpinist ,0.014636605611372993,0.026020855406277785,0.0003808569982522507,0.020328730508825388,0.0004456575699486456,8 ,25
Jordanes ,cedebe ,0.005782228267707858,0.02450585449658879,0.00014169844459451143,0.015144041382148324,0.00031698553417393045,8 ,26
Jordanes ,deep_franz ,0.04188145492008771,0.01735501942270307,0.0007268534635891853,0.02961823717139539,0.00102762648269287,8 ,27
Jordanes ,diespdisttot ,0.02397233410545562,0.02335404921195191,0.0005598510704241638,0.023663191658703765,0.0005600422085289312,8 ,28
Jordanes ,eagle58 ,0.027108416941694906,0.01893157281786824,0.0005132049693088301,0.023019994879781572,0.0005466353592215095,8 ,29
Jordanes ,globallynaive ,0.038470300130346316,0.020385938493113435,0.0007842531722688538,0.029428119311729874,0.0009477752401819639,8 ,30
Jordanes ,gottwuerfeltnicht ,0.016535823377171705,0.02415497264013438,0.000399422361257677,0.020345398008653044,0.0004284480790033293,8 ,31
Jordanes ,knowwhereman ,0.012356992363336154,0.020651544219813897,0.00025519097421533923,0.016504268291575024,0.00028959076946523843,8 ,32
Jordanes ,margherita ,0.030986562877415122,0.034707198336957866,0.0010754567835670624,0.03284688060718649,0.0010823783476784658,8 ,33
Jordanes ,no-panic ,0.020850516658504833,0.014619580552139012,0.00030482580784272777,0.01773504860532192,0.0003242380902235344,8 ,34
Jordanes ,rock_lobster ,0.042015751153539324,0.01657502848065771,0.0006964122720061413,0.02929538981709852,0.0010200274570653777,8 ,35
Jordanes ,slocum ,0.021179613284144513,0.03044191411241732,0.0006447479685301402,0.025810763698280916,0.0006876430768468517,8 ,36
Jordanes ,sonnenkatze ,0.030848936959826108,0.018573038960670855,0.0005729585080501295,0.02471098796024848,0.0006483073438929614,8 ,37
Jordanes ,too late ,0.025200255351781393,0.025308225895846977,0.0006377737550759102,0.025254240623814185,0.0006377795838951032,8 ,38
Jordanes ,whitemouse ,0.006142929072578641,0.029263419119667365,0.00017976310807325832,0.017703174096123004,0.0004470416380820227,8 ,39
Jordanes ,whitemouse-neu ,0.018526589538137957,0.0068561869642122415,0.00012702176168269234,0.0126913882511751,0.00019512090980143833,8 ,40
Jordanes ,zelebration ,0.02215225885408036,0.03488978240183156,0.0007728874911279104,0.02852102062795596,0.0008540097441926685,8 ,41
JuJuMila ,Lea Paul ,0.030862983904219096,0.0734721968477962,0.002267571228721151,0.05216759037600765,0.0031753437425567003,9 ,10
JuJuMila ,Leute von heute ,0.03511578931080632,0.07244252689480905,0.002543876511580535,0.053779158102807686,0.003240519180913036,9 ,11
JuJuMila ,Lucy Meineke ,0.02443942813617685,0.07028246734485713,0.001717663309907832,0.04736094774051699,0.002768455431852131,9 ,12
JuJuMila ,Mahlsdorfer ,0.029337007780597994,0.06199121117104738,0.0018186366444537104,0.04566410947582269,0.0023517851439861285,9 ,13
JuJuMila ,Maik12 ,0.023281283236045273,0.049028239337070886,0.001141440326570964,0.036154761286558076,0.001472893200805034,9 ,14
JuJuMila ,Peter Pekster ,0.014459334978570165,0.014508583865572694,0.00020978447417699397,0.01448395942207143,0.00020978568690342947,9 ,15
JuJuMila ,R.B.C. ,0.017245872742671763,0.028118728533210163,0.0004849320139694759,0.022682300637940963,0.0005440415104903981,9 ,16
JuJuMila ,Ribald Corello ,0.013717274784040192,0.009215673544751831,0.00012641392633337058,0.011466474164396011,0.00013654613319215184,9 ,17
JuJuMila ,Richi Rich ,0.014857203066292582,0.013162252962884638,0.00019555426507948827,0.01400972801458861,0.00019699069300600956,9 ,18
JuJuMila ,Sumtina ,0.025772896059324275,0.011667524480589232,0.0003007058957078477,0.018720210269956752,0.0004001866493949409,9 ,19
JuJuMila ,Super-Duper Missile ,0.008497376361928623,0.036482941060665665,0.0003100092809825356,0.022490158711297142,0.000701605196736134,9 ,20
JuJuMila ,Superforecaster ,0.03516833329657895,0.0003387706603579981,1.1913999494572225e-05,0.017753551978468476,0.0006184632162097916,9 ,21
JuJuMila ,Yankee Babe ,0.04071646612023517,0.04393021929420138,0.0017886832855468517,0.04232334270721827,0.0017938473902784407,9 ,22
JuJuMila ,Zeit 12 ,0.022035978451371424,0.03489108937101234,0.0007688592935245024,0.02846353391119188,0.000851486231902638,9 ,23
JuJuMila ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.02681423108797062,0.044658759160200574,0.001197490288223643,0.035736495124085596,0.0013567038792839446,9 ,24
JuJuMila ,alpinist ,0.016800580502732157,0.021514054232299178,0.0003614486000698878,0.019157317367515667,0.000372557017369547,9 ,25
JuJuMila ,cedebe ,0.015185649473152959,0.027488872990530794,0.00041743638964622255,0.021337261231841875,0.000493121044105502,9 ,26
JuJuMila ,deep_franz ,0.0247374256006354,0.04928156493036996,0.0012190990459479095,0.03700949526550268,0.001520306433666621,9 ,27
JuJuMila ,diespdisttot ,0.017488048183190236,0.021004816666823037,0.0003673332459484786,0.019246432425006635,0.00037351707623221506,9 ,28
JuJuMila ,eagle58 ,0.01875368840730444,0.01869471898123974,0.00035059493463629004,0.018724203694272093,0.00035059667333289525,9 ,29
JuJuMila ,globallynaive ,0.02252909535689958,0.018761773097313736,0.0004226857751738943,0.020645434227106657,0.0004297821336776798,9 ,30
JuJuMila ,gottwuerfeltnicht ,0.014195791619063133,0.014764600229816328,0.00020959518820124425,0.014480195924439731,0.00020975695981907775,9 ,31
JuJuMila ,knowwhereman ,0.027467135729728285,0.024278992810436165,0.0006668743909053474,0.025873064270082225,0.0006719565185422636,9 ,32
JuJuMila ,margherita ,0.017864311577786198,0.057109577045102076,0.00102022327840929,0.037486944311444136,0.001790318709209338,9 ,33
JuJuMila ,no-panic ,0.015662512925370315,0.008747098776960591,0.00013700154765363613,0.012204805851165453,0.0001609130240756488,9 ,34
JuJuMila ,rock_lobster ,0.027700296480327093,0.02590156067280777,0.0007174809099399557,0.02680092857656743,0.0007190986351925817,9 ,35
JuJuMila ,slocum ,0.01849525330797591,0.024959605090295406,0.0004616342186120584,0.02172742919913566,0.00048252814059484704,9 ,36
JuJuMila ,sonnenkatze ,0.024231124611344284,0.018956542499906,0.0004593383435154661,0.021593833555625143,0.0004732489517406185,9 ,37
JuJuMila ,too late ,0.02703690608255891,0.016509324996440606,0.00044636106941520686,0.02177311553949976,0.0005017760511776048,9 ,38
JuJuMila ,whitemouse ,0.008147511993497811,0.04175703268296587,0.00034021592459734454,0.024952272338231843,0.0009050158650852353,9 ,39
JuJuMila ,whitemouse-neu ,0.02485468760090234,0.011582297450146025,0.0002878743848241072,0.018218492525524183,0.00037595255498105377,9 ,40
JuJuMila ,zelebration ,0.02899571757822405,0.035884287683480315,0.0010404906711659388,0.032440002630852185,0.001064216870213454,9 ,41
Lea Paul ,Leute von heute ,0.07594223346481825,0.07469337394954807,0.005672381642751553,0.07531780370718316,0.005673161467795994,10 ,11
Lea Paul ,Lucy Meineke ,0.06237707361525846,0.0729260118651925,0.004548911210582324,0.06765154274022547,0.004604551259682786,10 ,12
Lea Paul ,Mahlsdorfer ,0.024429076874348678,0.06454455225988379,0.0015767638289771167,0.04448681456711623,0.0023813895116808533,10 ,13
Lea Paul ,Maik12 ,0.009958796663076364,0.05192806611094126,0.0005171410515056506,0.03094343138700881,0.0013978508404993934,10 ,14
Lea Paul ,Peter Pekster ,0.012868809686985777,0.013488631605696692,0.0001735826330715721,0.013178720646341235,0.00017377472267702935,10 ,15
Lea Paul ,R.B.C. ,0.009073939644071554,0.02597709184711988,0.00023571456354926903,0.017525515745595716,0.00037857284074897774,10 ,16
Lea Paul ,Ribald Corello ,0.01177304494612135,0.007695833268021944,9.06033909622783e-05,0.009734439107071648,9.891521849629339e-05,10 ,17
Lea Paul ,Richi Rich ,0.009971982720392843,0.010690075404294877,0.00010660124721132505,0.010331029062343861,0.00010685907576266188,10 ,18
Lea Paul ,Sumtina ,0.020933641880314345,0.00909629932415706,0.00019041867248804927,0.015014970602235701,0.00026048001188395546,10 ,19
Lea Paul ,Super-Duper Missile ,0.005600675619035623,0.04215169983205442,0.00023607799755029517,0.02387618772554502,0.0009040666830606382,10 ,20
Lea Paul ,Superforecaster ,0.026826266125577685,0.0006430608517721418,1.725092154458014e-05,0.013734663488674914,0.0003600310407496993,10 ,21
Lea Paul ,Yankee Babe ,0.02306572761040904,0.051831404030665836,0.0011955290470363955,0.03744856582053744,0.0016092611169938541,10 ,22
Lea Paul ,Zeit 12 ,0.03561343518605059,0.0374266101609111,0.00133289015519919,0.03652002267348085,0.00133453395694392,10 ,23
Lea Paul ,aaaaaaaaaaaaaaaasssssssssssssdddddddddd ,0.016147883696247277,0.04860570118740092,0.0007848792097486983,0.0323767924418241,0.001311634167893218,10 ,24
Lea Paul ,alpinist ,0.0218513880061496,0.021585175206718602,0.0004716660386227286,0.021718281606434103,0.0004717014732500191,10 ,25
Lea Paul ,cedebe ,0.04325726151415314,0.024109489002159496,0.0010429104707390124,0.03368337525815632,0.0012262290668245421,10 ,26
Lea Paul ,deep_franz ,0.015219972243403636,0.04268793140229595,0.0006497091310712628,0.028953951822849794,0.001026953521248551,10 ,27
Lea Paul ,diespdisttot ,0.016722675935873007,0.019842458988086245,0.0003318190114286169,0.018282567461979628,0.0003366855345750554,10 ,28
Lea Paul ,eagle58 ,0.015531571259432416,0.01707103055398282,0.0002651399275211322,0.016301300906707616,0.000266324894980921,10 ,29
Lea Paul ,globallynaive ,0.013116672168709098,0.017801568825564787,0.00023349734237364516,0.015459120497136943,0.00024447147071635393,10 ,30
Lea Paul ,gottwuerfeltnicht ,0.018312344078033522,0.015041570245594901,0.000275446409811245,0.01667695716181421,0.00028079539054272763,10 ,31
Lea Paul ,knowwhereman ,0.06584867103954173,0.021937205348588205,0.0014445358185260601,0.043892938194064965,0.002408644228089954,10 ,32
